"count","datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed","casual","registered"
217,"2012-09-06 22:00:00",3,0,1,1,26.24,28.79,89,11.0014,24,193
169,"2012-09-06 23:00:00",3,0,1,1,26.24,28.79,89,11.0014,19,150
96,"2012-09-07 00:00:00",3,0,1,1,26.24,28.79,89,8.9981,17,79
29,"2012-09-07 01:00:00",3,0,1,1,25.42,28.03,88,7.0015,10,19
11,"2012-09-07 02:00:00",3,0,1,1,25.42,28.79,83,6.0032,1,10
9,"2012-09-07 03:00:00",3,0,1,1,25.42,28.79,83,6.0032,0,9
8,"2012-09-07 04:00:00",3,0,1,1,25.42,28.03,88,0,1,7
40,"2012-09-07 05:00:00",3,0,1,1,25.42,28.03,88,0,1,39
140,"2012-09-07 06:00:00",3,0,1,1,25.42,28.03,88,7.0015,5,135
486,"2012-09-07 07:00:00",3,0,1,1,26.24,28.79,89,7.0015,21,465
719,"2012-09-07 08:00:00",3,0,1,1,27.06,30.305,83,7.0015,29,690
344,"2012-09-07 09:00:00",3,0,1,1,28.7,33.335,79,8.9981,33,311
224,"2012-09-07 10:00:00",3,0,1,1,29.52,34.85,74,8.9981,53,171
296,"2012-09-07 11:00:00",3,0,1,1,31.16,35.605,62,8.9981,81,215
323,"2012-09-07 12:00:00",3,0,1,1,31.98,37.12,59,11.0014,76,247
354,"2012-09-07 13:00:00",3,0,1,1,32.8,38.635,59,16.9979,71,283
253,"2012-09-07 14:00:00",3,0,1,1,32.8,38.635,59,16.9979,66,187
331,"2012-09-07 15:00:00",3,0,1,1,32.8,37.88,55,16.9979,66,265
470,"2012-09-07 16:00:00",3,0,1,1,32.8,37.88,55,19.0012,75,395
772,"2012-09-07 17:00:00",3,0,1,1,31.98,37.12,59,22.0028,88,684
792,"2012-09-07 18:00:00",3,0,1,1,31.16,35.605,62,19.9995,95,697
568,"2012-09-07 19:00:00",3,0,1,1,30.34,34.09,62,19.0012,70,498
391,"2012-09-07 20:00:00",3,0,1,1,29.52,34.09,66,15.0013,51,340
301,"2012-09-07 21:00:00",3,0,1,1,28.7,33.335,74,11.0014,55,246
299,"2012-09-07 22:00:00",3,0,1,1,28.7,33.335,74,15.0013,52,247
248,"2012-09-07 23:00:00",3,0,1,1,27.06,29.545,89,16.9979,28,220
150,"2012-09-08 00:00:00",3,0,0,1,27.06,29.545,89,16.9979,20,130
117,"2012-09-08 01:00:00",3,0,0,2,27.06,29.545,89,19.0012,10,107
77,"2012-09-08 02:00:00",3,0,0,1,27.06,29.545,89,22.0028,9,68
43,"2012-09-08 03:00:00",3,0,0,2,27.06,29.545,89,15.0013,3,40
11,"2012-09-08 04:00:00",3,0,0,2,27.06,29.545,94,15.0013,3,8
15,"2012-09-08 05:00:00",3,0,0,2,27.06,29.545,94,16.9979,2,13
34,"2012-09-08 06:00:00",3,0,0,2,27.06,29.545,89,19.0012,8,26
82,"2012-09-08 07:00:00",3,0,0,1,27.06,29.545,89,19.0012,11,71
230,"2012-09-08 08:00:00",3,0,0,1,28.7,33.335,79,22.0028,33,197
348,"2012-09-08 09:00:00",3,0,0,1,28.7,33.335,74,26.0027,87,261
422,"2012-09-08 10:00:00",3,0,0,1,30.34,34.85,70,26.0027,100,322
578,"2012-09-08 11:00:00",3,0,0,1,31.16,35.605,62,30.0026,173,405
694,"2012-09-08 12:00:00",3,0,0,1,32.8,37.88,55,32.9975,220,474
668,"2012-09-08 13:00:00",3,0,0,1,33.62,38.635,52,35.0008,233,435
626,"2012-09-08 14:00:00",3,0,0,1,33.62,38.635,52,30.0026,260,366
512,"2012-09-08 15:00:00",3,0,0,3,22.96,26.515,88,16.9979,175,337
114,"2012-09-08 16:00:00",3,0,0,3,22.96,26.515,88,12.998,19,95
171,"2012-09-08 17:00:00",3,0,0,3,23.78,27.275,83,12.998,52,119
167,"2012-09-08 18:00:00",3,0,0,3,23.78,27.275,83,8.9981,27,140
215,"2012-09-08 19:00:00",3,0,0,3,23.78,27.275,88,7.0015,28,187
194,"2012-09-08 20:00:00",3,0,0,2,23.78,27.275,88,6.0032,28,166
181,"2012-09-08 21:00:00",3,0,0,2,24.6,28.03,83,11.0014,26,155
194,"2012-09-08 22:00:00",3,0,0,2,23.78,27.275,78,19.9995,18,176
133,"2012-09-08 23:00:00",3,0,0,2,23.78,27.275,73,11.0014,12,121
124,"2012-09-09 00:00:00",3,0,0,2,22.96,26.515,73,12.998,18,106
124,"2012-09-09 01:00:00",3,0,0,1,22.96,26.515,73,15.0013,20,104
96,"2012-09-09 02:00:00",3,0,0,1,22.14,25.76,77,19.0012,15,81
46,"2012-09-09 03:00:00",3,0,0,1,22.14,25.76,73,15.0013,14,32
28,"2012-09-09 04:00:00",3,0,0,1,21.32,25,77,16.9979,12,16
55,"2012-09-09 05:00:00",3,0,0,1,21.32,25,77,12.998,16,39
35,"2012-09-09 06:00:00",3,0,0,1,21.32,25,77,12.998,11,24
70,"2012-09-09 07:00:00",3,0,0,1,22.14,25.76,73,11.0014,20,50
170,"2012-09-09 08:00:00",3,0,0,1,23.78,27.275,68,15.0013,27,143
299,"2012-09-09 09:00:00",3,0,0,1,25.42,30.305,61,16.9979,85,214
495,"2012-09-09 10:00:00",3,0,0,1,26.24,31.06,57,19.9995,172,323
585,"2012-09-09 11:00:00",3,0,0,1,27.06,31.06,47,16.9979,194,391
757,"2012-09-09 12:00:00",3,0,0,1,27.06,31.06,47,0,247,510
729,"2012-09-09 13:00:00",3,0,0,1,27.88,31.82,39,0,238,491
647,"2012-09-09 14:00:00",3,0,0,1,29.52,32.575,30,19.0012,232,415
696,"2012-09-09 15:00:00",3,0,0,1,29.52,32.575,32,16.9979,284,412
701,"2012-09-09 16:00:00",3,0,0,1,27.88,31.82,36,19.0012,228,473
671,"2012-09-09 17:00:00",3,0,0,1,28.7,31.82,37,16.9979,213,458
560,"2012-09-09 18:00:00",3,0,0,1,27.06,31.06,36,16.9979,156,404
496,"2012-09-09 19:00:00",3,0,0,1,27.06,31.06,36,16.9979,134,362
356,"2012-09-09 20:00:00",3,0,0,1,25.42,31.06,41,19.0012,91,265
206,"2012-09-09 21:00:00",3,0,0,1,24.6,31.06,46,15.0013,57,149
189,"2012-09-09 22:00:00",3,0,0,1,23.78,27.275,49,16.9979,64,125
92,"2012-09-09 23:00:00",3,0,0,1,22.96,26.515,52,19.0012,22,70
41,"2012-09-10 00:00:00",3,0,1,1,22.96,26.515,52,19.0012,6,35
18,"2012-09-10 01:00:00",3,0,1,1,22.14,25.76,60,12.998,7,11
17,"2012-09-10 02:00:00",3,0,1,1,22.14,25.76,60,23.9994,11,6
12,"2012-09-10 03:00:00",3,0,1,1,21.32,25,68,19.0012,5,7
5,"2012-09-10 04:00:00",3,0,1,1,21.32,25,68,19.0012,1,4
40,"2012-09-10 05:00:00",3,0,1,1,20.5,24.24,72,16.9979,4,36
180,"2012-09-10 06:00:00",3,0,1,1,20.5,24.24,72,8.9981,8,172
447,"2012-09-10 07:00:00",3,0,1,1,21.32,25,68,15.0013,20,427
730,"2012-09-10 08:00:00",3,0,1,1,22.96,26.515,60,19.0012,33,697
361,"2012-09-10 09:00:00",3,0,1,1,24.6,31.06,53,19.9995,40,321
210,"2012-09-10 10:00:00",3,0,1,1,25.42,31.06,50,19.0012,42,168
236,"2012-09-10 11:00:00",3,0,1,1,25.42,31.06,43,19.9995,69,167
332,"2012-09-10 12:00:00",3,0,1,1,26.24,31.06,44,26.0027,76,256
323,"2012-09-10 13:00:00",3,0,1,1,26.24,31.06,38,15.0013,72,251
340,"2012-09-10 14:00:00",3,0,1,1,27.06,31.06,36,19.0012,107,233
346,"2012-09-10 15:00:00",3,0,1,1,27.06,31.06,31,26.0027,115,231
488,"2012-09-10 16:00:00",3,0,1,1,27.06,31.06,34,22.0028,108,380
871,"2012-09-10 17:00:00",3,0,1,1,27.06,31.06,34,22.0028,127,744
968,"2012-09-10 18:00:00",3,0,1,1,25.42,31.06,35,19.9995,111,857
633,"2012-09-10 19:00:00",3,0,1,1,25.42,31.06,38,19.9995,71,562
390,"2012-09-10 20:00:00",3,0,1,1,24.6,31.06,40,12.998,34,356
285,"2012-09-10 21:00:00",3,0,1,1,22.96,26.515,49,11.0014,29,256
159,"2012-09-10 22:00:00",3,0,1,1,22.14,25.76,52,8.9981,15,144
93,"2012-09-10 23:00:00",3,0,1,1,22.14,25.76,52,0,7,86
32,"2012-09-11 00:00:00",3,0,1,1,21.32,25,59,7.0015,5,27
10,"2012-09-11 01:00:00",3,0,1,1,20.5,24.24,63,0,0,10
6,"2012-09-11 02:00:00",3,0,1,1,19.68,23.485,77,11.0014,1,5
8,"2012-09-11 03:00:00",3,0,1,1,19.68,23.485,67,8.9981,1,7
9,"2012-09-11 04:00:00",3,0,1,1,19.68,23.485,72,7.0015,1,8
44,"2012-09-11 05:00:00",3,0,1,1,18.86,22.725,72,6.0032,3,41
211,"2012-09-11 06:00:00",3,0,1,1,18.86,22.725,77,7.0015,11,200
596,"2012-09-11 07:00:00",3,0,1,1,20.5,24.24,72,7.0015,24,572
750,"2012-09-11 08:00:00",3,0,1,1,22.14,25.76,68,6.0032,48,702
358,"2012-09-11 09:00:00",3,0,1,1,24.6,31.06,49,0,35,323
196,"2012-09-11 10:00:00",3,0,1,1,25.42,31.06,38,0,54,142
247,"2012-09-11 11:00:00",3,0,1,1,26.24,31.06,33,6.0032,60,187
316,"2012-09-11 12:00:00",3,0,1,1,26.24,31.06,33,0,62,254
328,"2012-09-11 13:00:00",3,0,1,1,27.06,31.06,29,6.0032,72,256
255,"2012-09-11 14:00:00",3,0,1,1,27.88,31.06,30,6.0032,74,181
326,"2012-09-11 15:00:00",3,0,1,1,28.7,31.82,28,7.0015,73,253
536,"2012-09-11 16:00:00",3,0,1,1,28.7,31.82,28,8.9981,99,437
970,"2012-09-11 17:00:00",3,0,1,1,28.7,31.82,28,0,168,802
877,"2012-09-11 18:00:00",3,0,1,1,26.24,31.06,36,11.0014,110,767
596,"2012-09-11 19:00:00",3,0,1,1,25.42,31.06,41,12.998,56,540
461,"2012-09-11 20:00:00",3,0,1,1,23.78,27.275,56,8.9981,40,421
310,"2012-09-11 21:00:00",3,0,1,1,22.96,26.515,60,7.0015,28,282
216,"2012-09-11 22:00:00",3,0,1,1,22.96,26.515,64,7.0015,27,189
109,"2012-09-11 23:00:00",3,0,1,1,22.14,25.76,68,7.0015,18,91
49,"2012-09-12 00:00:00",3,0,1,1,21.32,25,72,7.0015,8,41
21,"2012-09-12 01:00:00",3,0,1,1,21.32,25,72,7.0015,2,19
11,"2012-09-12 02:00:00",3,0,1,1,21.32,25,72,6.0032,2,9
7,"2012-09-12 03:00:00",3,0,1,1,20.5,24.24,77,6.0032,0,7
5,"2012-09-12 04:00:00",3,0,1,1,20.5,24.24,72,6.0032,0,5
48,"2012-09-12 05:00:00",3,0,1,1,20.5,24.24,72,6.0032,4,44
205,"2012-09-12 06:00:00",3,0,1,1,20.5,24.24,72,6.0032,6,199
557,"2012-09-12 07:00:00",3,0,1,1,21.32,25,72,0,24,533
770,"2012-09-12 08:00:00",3,0,1,1,22.96,26.515,64,7.0015,43,727
328,"2012-09-12 09:00:00",3,0,1,1,24.6,30.305,64,8.9981,50,278
205,"2012-09-12 10:00:00",3,0,1,1,25.42,30.305,61,8.9981,57,148
232,"2012-09-12 11:00:00",3,0,1,1,27.06,31.06,50,12.998,51,181
352,"2012-09-12 12:00:00",3,0,1,1,27.88,31.82,36,8.9981,88,264
323,"2012-09-12 13:00:00",3,0,1,1,28.7,31.82,34,8.9981,85,238
278,"2012-09-12 14:00:00",3,0,1,1,28.7,31.82,37,11.0014,78,200
318,"2012-09-12 15:00:00",3,0,1,1,29.52,32.575,37,8.9981,75,243
509,"2012-09-12 16:00:00",3,0,1,1,29.52,32.575,37,11.0014,90,419
925,"2012-09-12 17:00:00",3,0,1,1,28.7,31.82,41,19.9995,114,811
977,"2012-09-12 18:00:00",3,0,1,1,27.06,31.06,44,16.9979,91,886
635,"2012-09-12 19:00:00",3,0,1,1,26.24,31.06,50,12.998,78,557
470,"2012-09-12 20:00:00",3,0,1,1,25.42,31.06,57,8.9981,38,432
306,"2012-09-12 21:00:00",3,0,1,1,24.6,30.305,60,8.9981,27,279
212,"2012-09-12 22:00:00",3,0,1,1,22.96,26.515,64,6.0032,23,189
127,"2012-09-12 23:00:00",3,0,1,1,22.96,26.515,68,7.0015,16,111
57,"2012-09-13 00:00:00",3,0,1,1,22.96,26.515,73,6.0032,11,46
28,"2012-09-13 01:00:00",3,0,1,1,22.14,25.76,77,6.0032,6,22
9,"2012-09-13 02:00:00",3,0,1,1,22.14,25.76,77,0,0,9
11,"2012-09-13 03:00:00",3,0,1,1,21.32,25,83,0,2,9
6,"2012-09-13 04:00:00",3,0,1,1,21.32,25,83,0,0,6
57,"2012-09-13 05:00:00",3,0,1,1,21.32,25,83,0,3,54
195,"2012-09-13 06:00:00",3,0,1,1,20.5,24.24,82,0,9,186
571,"2012-09-13 07:00:00",3,0,1,1,22.14,25.76,77,0,22,549
758,"2012-09-13 08:00:00",3,0,1,1,22.96,26.515,73,0,33,725
338,"2012-09-13 09:00:00",3,0,1,1,24.6,30.305,64,6.0032,46,292
212,"2012-09-13 10:00:00",3,0,1,1,26.24,31.06,61,6.0032,63,149
254,"2012-09-13 11:00:00",3,0,1,1,27.06,31.06,50,11.0014,71,183
297,"2012-09-13 12:00:00",3,0,1,1,27.88,31.82,44,7.0015,57,240
283,"2012-09-13 13:00:00",3,0,1,1,28.7,31.82,42,0,60,223
274,"2012-09-13 14:00:00",3,0,1,1,29.52,32.575,39,8.9981,60,214
352,"2012-09-13 15:00:00",3,0,1,1,29.52,32.575,42,7.0015,99,253
491,"2012-09-13 16:00:00",3,0,1,1,29.52,32.575,39,6.0032,85,406
884,"2012-09-13 17:00:00",3,0,1,1,29.52,32.575,42,12.998,97,787
852,"2012-09-13 18:00:00",3,0,1,1,27.88,31.82,57,16.9979,108,744
674,"2012-09-13 19:00:00",3,0,1,1,26.24,30.305,65,8.9981,80,594
463,"2012-09-13 20:00:00",3,0,1,1,25.42,30.305,69,7.0015,55,408
317,"2012-09-13 21:00:00",3,0,1,1,25.42,30.305,65,7.0015,26,291
251,"2012-09-13 22:00:00",3,0,1,1,24.6,29.545,69,8.9981,28,223
170,"2012-09-13 23:00:00",3,0,1,1,23.78,27.275,73,7.0015,33,137
87,"2012-09-14 00:00:00",3,0,1,1,22.96,26.515,73,6.0032,24,63
41,"2012-09-14 01:00:00",3,0,1,1,22.96,26.515,73,6.0032,6,35
30,"2012-09-14 02:00:00",3,0,1,1,22.96,26.515,73,0,7,23
14,"2012-09-14 03:00:00",3,0,1,1,22.14,25.76,77,0,5,9
12,"2012-09-14 04:00:00",3,0,1,1,22.14,25.76,77,0,1,11
41,"2012-09-14 05:00:00",3,0,1,1,22.14,25.76,83,0,1,40
152,"2012-09-14 06:00:00",3,0,1,1,22.14,25.76,88,0,8,144
454,"2012-09-14 07:00:00",3,0,1,2,22.96,26.515,88,0,17,437
766,"2012-09-14 08:00:00",3,0,1,2,24.6,28.79,78,11.0014,51,715
347,"2012-09-14 09:00:00",3,0,1,2,25.42,29.545,78,11.0014,46,301
246,"2012-09-14 10:00:00",3,0,1,2,27.88,31.82,65,0,75,171
280,"2012-09-14 11:00:00",3,0,1,2,27.88,31.82,61,7.0015,84,196
409,"2012-09-14 12:00:00",3,0,1,2,28.7,32.575,54,12.998,119,290
408,"2012-09-14 13:00:00",3,0,1,2,28.7,32.575,54,12.998,107,301
371,"2012-09-14 14:00:00",3,0,1,2,29.52,32.575,45,11.0014,113,258
367,"2012-09-14 15:00:00",3,0,1,2,29.52,33.335,48,8.9981,94,273
563,"2012-09-14 16:00:00",3,0,1,2,29.52,33.335,51,0,109,454
894,"2012-09-14 17:00:00",3,0,1,1,29.52,33.335,51,12.998,137,757
808,"2012-09-14 18:00:00",3,0,1,1,29.52,32.575,45,15.0013,116,692
579,"2012-09-14 19:00:00",3,0,1,1,27.88,31.82,57,11.0014,83,496
404,"2012-09-14 20:00:00",3,0,1,1,27.06,31.06,61,7.0015,67,337
312,"2012-09-14 21:00:00",3,0,1,1,26.24,30.305,73,15.0013,42,270
229,"2012-09-14 22:00:00",3,0,1,1,25.42,28.79,83,12.998,40,189
195,"2012-09-14 23:00:00",3,0,1,1,25.42,29.545,78,6.0032,27,168
207,"2012-09-15 00:00:00",3,0,0,1,24.6,28.03,83,7.0015,38,169
109,"2012-09-15 01:00:00",3,0,0,1,24.6,29.545,73,0,8,101
93,"2012-09-15 02:00:00",3,0,0,1,23.78,27.275,78,7.0015,18,75
37,"2012-09-15 03:00:00",3,0,0,1,24.6,29.545,73,16.9979,6,31
6,"2012-09-15 04:00:00",3,0,0,2,24.6,29.545,69,23.9994,3,3
16,"2012-09-15 05:00:00",3,0,0,1,23.78,27.275,60,35.0008,1,15
33,"2012-09-15 06:00:00",3,0,0,1,22.14,25.76,49,27.9993,6,27
73,"2012-09-15 07:00:00",3,0,0,1,22.14,25.76,52,19.0012,10,63
212,"2012-09-15 08:00:00",3,0,0,1,22.96,26.515,49,27.9993,43,169
342,"2012-09-15 09:00:00",3,0,0,1,24.6,31.06,43,27.9993,79,263
442,"2012-09-15 10:00:00",3,0,0,1,25.42,31.06,41,26.0027,119,323
627,"2012-09-15 11:00:00",3,0,0,1,26.24,31.06,38,26.0027,228,399
706,"2012-09-15 12:00:00",3,0,0,1,27.06,31.06,36,23.9994,287,419
704,"2012-09-15 13:00:00",3,0,0,1,27.88,31.82,36,12.998,327,377
715,"2012-09-15 14:00:00",3,0,0,1,27.88,31.82,34,22.0028,325,390
654,"2012-09-15 15:00:00",3,0,0,2,27.88,31.82,34,19.0012,312,342
783,"2012-09-15 16:00:00",3,0,0,2,27.06,31.06,36,15.0013,350,433
729,"2012-09-15 17:00:00",3,0,0,2,27.06,31.06,36,16.9979,295,434
614,"2012-09-15 18:00:00",3,0,0,2,26.24,31.06,36,19.0012,232,382
478,"2012-09-15 19:00:00",3,0,0,1,25.42,31.06,41,11.0014,169,309
330,"2012-09-15 20:00:00",3,0,0,1,24.6,31.06,43,6.0032,89,241
296,"2012-09-15 21:00:00",3,0,0,1,22.96,26.515,52,7.0015,86,210
279,"2012-09-15 22:00:00",3,0,0,1,22.96,26.515,52,0,82,197
229,"2012-09-15 23:00:00",3,0,0,1,22.14,25.76,60,0,47,182
151,"2012-09-16 00:00:00",3,0,0,1,22.14,25.76,64,0,28,123
117,"2012-09-16 01:00:00",3,0,0,1,22.14,25.76,64,0,35,82
89,"2012-09-16 02:00:00",3,0,0,1,21.32,25,63,0,27,62
48,"2012-09-16 03:00:00",3,0,0,1,20.5,24.24,68,0,10,38
8,"2012-09-16 04:00:00",3,0,0,1,20.5,24.24,72,0,2,6
13,"2012-09-16 05:00:00",3,0,0,1,20.5,24.24,72,0,3,10
35,"2012-09-16 06:00:00",3,0,0,1,20.5,24.24,72,0,9,26
71,"2012-09-16 07:00:00",3,0,0,1,20.5,24.24,77,7.0015,28,43
128,"2012-09-16 08:00:00",3,0,0,1,22.14,25.76,64,11.0014,34,94
296,"2012-09-16 09:00:00",3,0,0,1,23.78,27.275,60,8.9981,70,226
490,"2012-09-16 10:00:00",3,0,0,1,25.42,31.06,50,7.0015,160,330
559,"2012-09-16 11:00:00",3,0,0,1,26.24,31.06,47,11.0014,183,376
656,"2012-09-16 12:00:00",3,0,0,1,27.06,31.06,44,11.0014,188,468
694,"2012-09-16 13:00:00",3,0,0,1,26.24,31.06,41,11.0014,240,454
635,"2012-09-16 14:00:00",3,0,0,1,27.06,31.06,39,8.9981,225,410
557,"2012-09-16 15:00:00",3,0,0,1,26.24,31.06,41,11.0014,215,342
596,"2012-09-16 16:00:00",3,0,0,1,26.24,31.06,44,11.0014,194,402
570,"2012-09-16 17:00:00",3,0,0,1,27.06,31.06,41,0,177,393
481,"2012-09-16 18:00:00",3,0,0,1,25.42,31.06,50,11.0014,120,361
403,"2012-09-16 19:00:00",3,0,0,1,25.42,31.06,50,8.9981,91,312
324,"2012-09-16 20:00:00",3,0,0,1,24.6,31.06,53,7.0015,57,267
191,"2012-09-16 21:00:00",3,0,0,1,24.6,31.06,56,7.0015,43,148
127,"2012-09-16 22:00:00",3,0,0,1,22.96,26.515,68,6.0032,18,109
94,"2012-09-16 23:00:00",3,0,0,1,22.14,25.76,68,7.0015,9,85
45,"2012-09-17 00:00:00",3,0,1,1,22.14,25.76,68,11.0014,14,31
21,"2012-09-17 01:00:00",3,0,1,1,21.32,25,72,6.0032,9,12
13,"2012-09-17 02:00:00",3,0,1,1,21.32,25,72,0,5,8
7,"2012-09-17 03:00:00",3,0,1,1,20.5,24.24,77,6.0032,0,7
11,"2012-09-17 04:00:00",3,0,1,1,20.5,24.24,77,0,2,9
45,"2012-09-17 05:00:00",3,0,1,1,19.68,23.485,82,6.0032,1,44
164,"2012-09-17 06:00:00",3,0,1,1,19.68,23.485,82,0,7,157
492,"2012-09-17 07:00:00",3,0,1,1,21.32,25,77,0,18,474
683,"2012-09-17 08:00:00",3,0,1,1,22.14,25.76,77,6.0032,36,647
299,"2012-09-17 09:00:00",3,0,1,1,23.78,27.275,68,8.9981,34,265
202,"2012-09-17 10:00:00",3,0,1,2,25.42,30.305,65,12.998,73,129
252,"2012-09-17 11:00:00",3,0,1,2,25.42,30.305,69,15.0013,61,191
295,"2012-09-17 12:00:00",3,0,1,2,25.42,30.305,69,12.998,62,233
343,"2012-09-17 13:00:00",3,0,1,1,26.24,30.305,65,16.9979,112,231
332,"2012-09-17 14:00:00",3,0,1,2,26.24,30.305,65,16.9979,129,203
338,"2012-09-17 15:00:00",3,0,1,2,26.24,30.305,65,16.9979,82,256
453,"2012-09-17 16:00:00",3,0,1,2,26.24,30.305,69,16.9979,74,379
842,"2012-09-17 17:00:00",3,0,1,2,26.24,30.305,65,15.0013,102,740
774,"2012-09-17 18:00:00",3,0,1,2,25.42,29.545,73,11.0014,66,708
486,"2012-09-17 19:00:00",3,0,1,2,25.42,29.545,73,7.0015,51,435
340,"2012-09-17 20:00:00",3,0,1,2,25.42,29.545,73,8.9981,32,308
233,"2012-09-17 21:00:00",3,0,1,3,25.42,28.79,83,15.0013,28,205
129,"2012-09-17 22:00:00",3,0,1,3,25.42,28.79,83,16.9979,20,109
70,"2012-09-17 23:00:00",3,0,1,3,24.6,25.76,94,16.9979,4,66
13,"2012-09-18 00:00:00",3,0,1,3,24.6,25.76,94,16.9979,2,11
5,"2012-09-18 01:00:00",3,0,1,3,24.6,25.76,94,12.998,0,5
4,"2012-09-18 02:00:00",3,0,1,3,24.6,25.76,94,12.998,0,4
6,"2012-09-18 03:00:00",3,0,1,2,25.42,27.275,94,19.0012,0,6
7,"2012-09-18 04:00:00",3,0,1,2,25.42,27.275,94,23.9994,2,5
48,"2012-09-18 05:00:00",3,0,1,2,26.24,28.79,89,22.0028,3,45
167,"2012-09-18 06:00:00",3,0,1,2,26.24,28.79,89,22.0028,4,163
356,"2012-09-18 07:00:00",3,0,1,2,26.24,28.79,89,30.0026,13,343
672,"2012-09-18 08:00:00",3,0,1,2,27.06,30.305,83,36.9974,32,640
293,"2012-09-18 09:00:00",3,0,1,2,27.06,30.305,83,39.0007,27,266
160,"2012-09-18 10:00:00",3,0,1,3,27.88,31.82,79,43.0006,30,130
151,"2012-09-18 11:00:00",3,0,1,2,27.88,31.82,79,43.0006,36,115
88,"2012-09-18 12:00:00",3,0,1,3,27.88,31.82,83,30.0026,16,72
114,"2012-09-18 13:00:00",3,0,1,2,28.7,33.335,74,39.0007,17,97
143,"2012-09-18 14:00:00",3,0,1,3,24.6,25.76,94,31.0009,27,116
36,"2012-09-18 15:00:00",3,0,1,3,24.6,27.275,88,16.9979,1,35
141,"2012-09-18 16:00:00",3,0,1,3,24.6,27.275,88,19.9995,19,122
338,"2012-09-18 17:00:00",3,0,1,3,24.6,27.275,88,12.998,36,302
281,"2012-09-18 18:00:00",3,0,1,2,24.6,27.275,88,11.0014,19,262
324,"2012-09-18 19:00:00",3,0,1,2,24.6,27.275,88,19.9995,22,302
290,"2012-09-18 20:00:00",3,0,1,2,24.6,27.275,88,12.998,19,271
207,"2012-09-18 21:00:00",3,0,1,2,24.6,27.275,88,12.998,21,186
151,"2012-09-18 22:00:00",3,0,1,3,23.78,27.275,83,31.0009,14,137
78,"2012-09-18 23:00:00",3,0,1,2,22.96,26.515,83,15.0013,11,67
26,"2012-09-19 00:00:00",3,0,1,2,22.96,26.515,68,19.0012,3,23
12,"2012-09-19 01:00:00",3,0,1,2,22.14,25.76,68,16.9979,0,12
3,"2012-09-19 02:00:00",3,0,1,2,22.14,25.76,64,22.0028,0,3
5,"2012-09-19 03:00:00",3,0,1,2,21.32,25,63,16.9979,1,4
10,"2012-09-19 04:00:00",3,0,1,2,21.32,25,68,23.9994,0,10
56,"2012-09-19 05:00:00",3,0,1,2,21.32,25,68,19.0012,2,54
172,"2012-09-19 06:00:00",3,0,1,1,21.32,25,63,16.9979,6,166
545,"2012-09-19 07:00:00",3,0,1,1,21.32,25,63,15.0013,16,529
797,"2012-09-19 08:00:00",3,0,1,1,21.32,25,59,15.0013,39,758
362,"2012-09-19 09:00:00",3,0,1,1,22.14,25.76,60,16.9979,26,336
192,"2012-09-19 10:00:00",3,0,1,1,22.96,26.515,52,12.998,23,169
247,"2012-09-19 11:00:00",3,0,1,1,24.6,31.06,43,16.9979,44,203
313,"2012-09-19 12:00:00",3,0,1,1,24.6,31.06,43,16.9979,53,260
289,"2012-09-19 13:00:00",3,0,1,1,24.6,31.06,40,16.9979,55,234
286,"2012-09-19 14:00:00",3,0,1,1,25.42,31.06,38,16.9979,59,227
311,"2012-09-19 15:00:00",3,0,1,1,25.42,31.06,35,0,57,254
466,"2012-09-19 16:00:00",3,0,1,1,25.42,31.06,35,0,69,397
886,"2012-09-19 17:00:00",3,0,1,1,24.6,31.06,38,15.0013,74,812
892,"2012-09-19 18:00:00",3,0,1,1,23.78,27.275,40,19.0012,85,807
611,"2012-09-19 19:00:00",3,0,1,1,22.96,26.515,43,15.0013,72,539
409,"2012-09-19 20:00:00",3,0,1,1,21.32,25,48,11.0014,31,378
349,"2012-09-19 21:00:00",3,0,1,1,20.5,24.24,59,11.0014,25,324
229,"2012-09-19 22:00:00",3,0,1,1,20.5,24.24,63,6.0032,31,198
123,"2012-09-19 23:00:00",3,0,1,1,19.68,23.485,67,6.0032,17,106
45,"2012-10-01 00:00:00",4,0,1,1,18.86,22.725,72,7.0015,6,39
18,"2012-10-01 01:00:00",4,0,1,1,18.04,21.97,77,6.0032,5,13
12,"2012-10-01 02:00:00",4,0,1,1,18.86,22.725,72,0,6,6
7,"2012-10-01 03:00:00",4,0,1,1,18.04,21.97,77,0,1,6
10,"2012-10-01 04:00:00",4,0,1,1,17.22,21.21,82,7.0015,0,10
36,"2012-10-01 05:00:00",4,0,1,1,18.04,21.97,77,0,2,34
155,"2012-10-01 06:00:00",4,0,1,1,18.04,21.97,77,7.0015,8,147
483,"2012-10-01 07:00:00",4,0,1,1,18.04,21.97,77,11.0014,13,470
784,"2012-10-01 08:00:00",4,0,1,2,18.86,22.725,77,7.0015,40,744
340,"2012-10-01 09:00:00",4,0,1,2,21.32,25,63,0,26,314
179,"2012-10-01 10:00:00",4,0,1,1,22.14,25.76,56,0,44,135
272,"2012-10-01 11:00:00",4,0,1,1,23.78,27.275,46,0,76,196
323,"2012-10-01 12:00:00",4,0,1,2,24.6,31.06,43,11.0014,61,262
305,"2012-10-01 13:00:00",4,0,1,2,24.6,31.06,43,11.0014,80,225
244,"2012-10-01 14:00:00",4,0,1,2,24.6,31.06,43,7.0015,51,193
